PoF,Order proportion
1.0,5.0
1.0013281060844452,10.0
1.0026961185977032,3.0
1.0,11.0
1.0045694300734405,4.0
1.0012599976049634,10.0
1.0008478616157386,3.0
1.0,10.0
1.000333652004007,3.0
1.0000847087256735,10.0
1.0023916553590515,5.0
1.0027237958141044,10.0
1.006370274658867,4.0
1.006359256083142,10.0
1.0009897008087183,6.0
1.0044012375341376,10.0
1.0010862342564302,5.0
1.001907463051762,10.0
1.0020867400751579,5.0
1.001554393370694,10.0
1.0016425398461106,4.0
1.00303352356116,11.0
1.0,4.0
1.0,10.0
1.0001235413327572,4.0
1.0033503581403271,10.0
1.000440028824188,3.0
1.0,10.0
1.0000700963062295,5.0
1.0,10.0
1.0026795722305875,3.0
1.0021306100336775,10.0
1.0002647350175298,5.0
1.0024346769579253,11.0
1.0006025323462688,3.0
1.001497900622787,12.0
1.0006703414598055,3.0
1.0012139476582085,11.0
1.0030129046794032,5.0
1.002787703907176,12.0
1.002924082805809,4.0
1.000859481885953,10.0
1.0003797259499663,4.0
1.0021873302682218,10.0
1.0012555371119376,5.0
1.004723422961389,11.0
1.000981094883971,4.0
1.0002064701459878,10.0
1.0,4.0
1.008558448694855,11.0
1.002396980059883,4.0
1.0041156245268177,11.0
1.0,3.0
1.0010389264225041,12.0
1.000014291737232,3.0
1.0004663748063038,10.0
1.0026356357849722,4.0
1.0035181659644645,12.0
1.0,5.0
1.0063034147837937,10.0
1.0,4.0
1.0012720288499604,10.0
1.0,6.0
