"uniform(0, 1)","uniform(0, 1)_sorted","beta(1, 6)","beta(1, 6)_sorted","beta(6, 1)","beta(6, 1)_sorted","beta(2, 5)","beta(2, 5)_sorted","beta(5, 2)","beta(5, 2)_sorted","beta(0.5, 0.5)","beta(0.5, 0.5)_sorted","beta(0.6, 0.1)","beta(0.6, 0.1)_sorted","beta(0.1, 0.6)","beta(0.1, 0.6)_sorted"
1.0026839672257133,1.0366007533669077,1.0,1.0196768820786142,1.001187186155714,1.0196934620093319,1.0110277312702265,1.0417007415050745,1.000388799328915,1.0407469857936646,1.0,1.0655235750893723,1.0002495272732639,1.0111748647441308,1.0,1.0
1.0179055203643597,1.0194415068611151,1.0,1.0322837196971928,1.007081413346884,1.0194498351405241,1.0,1.0453685599617428,1.0,1.0213238400597366,1.0,1.0779891122640435,1.0000119311809486,1.019524023653977,1.0,1.0
1.0263973550986671,1.039646548783091,1.0,1.0435571860027515,1.0,1.0123034040416907,1.0,1.0434658359837181,1.0003372282244207,1.009039342714097,1.0,1.0171240570842937,1.0003896705635877,1.0207195548140733,1.0,1.011807486631016
1.0384113393965304,1.0910776896266368,1.0803702924468757,1.0579717406553764,1.0014463536484828,1.010546969650671,1.0471550970866546,1.0218958391497972,1.0009549033724257,1.0148011417658522,1.0,1.0907229739859627,1.0,1.0322156530287232,1.0,1.0
1.0330307670034526,1.0876395147992113,1.0,1.022944970850192,1.0016452922469488,1.0157605687057265,1.0,1.002277688636692,1.0041116330984825,1.0213027198252795,1.0,1.0887211893652642,1.0001971422564322,1.0054852306898656,1.0,1.004959702417855
1.0,1.057320952499171,1.008808342614154,1.0343792963673364,1.0,1.01220937159675,1.0,1.0085952500832043,1.001023367198474,1.0210429524822382,1.0023681401761098,1.0489051077273595,1.0,1.0262043417827416,1.0,1.0
1.0033414072144295,1.034676190811138,1.0,1.0335114539598358,1.0002923035615332,1.01915224283985,1.0,1.0075553473976926,1.0048853548792578,1.0348287144205777,1.0050514869429112,1.0951233750173976,1.0000055101731573,1.0092577250383434,1.0,1.0038893265064988
1.0,1.0168999857784133,1.0132730595364048,1.0952880707271486,1.0010796330292662,1.014266929874931,1.0,1.0073863756903734,1.003566725413246,1.0270854073624307,1.0,1.0933825669809702,1.0,1.0142117292701895,1.0,1.0
1.0,1.0743635083541,1.0,1.0432375683614474,1.0,1.02394419702795,1.0356797727152303,1.0448559489238194,1.0031508026613112,1.0365580114256026,1.0132502299493789,1.0541405520736096,1.0,1.053114697797256,1.0,1.0332717190388172
1.0022100648028958,1.0299739581596656,1.0,1.0397447461207876,1.0,1.0176605601535222,1.0100462479178092,1.0207126174697227,1.0014405475057162,1.0183671965161796,1.0027893740637084,1.0552253813814965,1.0,1.0166666407449285,1.0,1.074706017984782
1.0395512486774263,1.063682023638801,1.0097598023101602,1.0458920142588766,1.0000231624347773,1.0122762004405004,1.0040606231017284,1.0300976473981296,1.0,1.0221763146871912,1.0,1.0743180383709292,1.0051435662334975,1.0,1.0,1.0
1.0,1.0732519249211718,1.0014794819217692,1.0354252085946618,1.0005456266514907,1.0049545896475176,1.0038792583900957,1.012989921280395,1.0028261483798704,1.027104588708157,1.0,1.0651220752144093,1.0018456671361253,1.0455274793191975,1.0,1.0
1.0,1.0505094491372913,1.0,1.0146417517617183,1.0014449886282957,1.0102284509220139,1.0146941307593633,1.0320769447509919,1.0036633758445186,1.0148766615194804,1.0,1.043428381120959,1.0008105846220026,1.0104238020510736,1.0,1.0220410722683808
1.0199482233546269,1.0152832406991628,1.0,1.0194531534219806,1.0,1.0115670803913746,1.0,1.0485206252016692,1.002091228650792,1.0210979620356233,1.0,1.0928435142424429,1.0,1.068652139785346,1.0,1.0
1.0045108887242171,1.071622742013588,1.0108664014747257,1.0561528388678105,1.0028343208124961,1.0270207233995754,1.001615928651677,1.037129640604428,1.0003183579486834,1.0145947391829413,1.0091921896767977,1.057263905848591,1.0009191158303372,1.0054841573790572,1.0,1.0
1.0,1.0658517917317334,1.0028938640132667,1.0077820367411479,1.0056261329706604,1.0097703143776922,1.0,1.0213414265504275,1.003334377089275,1.0265853727834562,1.0106376036024276,1.0382900942289588,1.0000297126543771,1.019502868604077,1.0,1.0089968152866244
1.0,1.0282068822437664,1.020552338830838,1.0322330169923852,1.0013711107309222,1.0210000915281225,1.0037176926575573,1.0335397261532104,1.0027718365995493,1.0130321189052396,1.0,1.067565937290523,1.0,1.0083295482537136,1.0,1.0
1.0183842623029562,1.0175552414050044,1.020049360099738,1.0078139542098403,1.0007022182220473,1.0210807179985326,1.0,1.0321384384917953,1.0001402071408105,1.0316203987233872,1.0,1.0974076929363101,1.0125017219340766,1.0616799941678152,1.0,1.0
1.0,1.0365375288329821,1.0,1.0269194145883336,1.0,1.015046665586406,1.0081508052528776,1.049740570360183,1.0029930420173394,1.0171421119686364,1.0,1.0296068218954249,1.0,1.0322802782642175,1.0,1.0
1.0142003597251,1.029380903341009,1.0,1.0214788687340859,1.0,1.0057168295025893,1.0095736699611835,1.0391988195871655,1.0001803879747873,1.016513240873766,1.0137048091933931,1.0510539343063765,1.0,1.0144003564563202,1.0,1.000039745627981
1.0073128665056914,1.0336301579140923,1.0,1.031704312429223,1.0011469158934598,1.0118423720340026,1.0,1.0604840218149758,1.0,1.0198780618490415,1.0,1.024863850247579,1.0,1.0427662238118374,1.0,1.0218988218988219
1.0226591430082879,1.0642734228602697,1.0,1.0431979022104996,1.0,1.0179540297102547,1.0106992044420597,1.0512250941351111,1.000087936090755,1.0340814613110865,1.0,1.0422779273068856,1.0,1.0236828294149567,1.0,1.0
1.0232921395810397,1.0452756029239534,1.0,1.053580239246171,1.0,1.01138065623664,1.0038535794868615,1.0086940063482999,1.0021036882580592,1.0227667488628602,1.0123860667037015,1.0604142436928576,1.0009256578016974,1.0141288977077934,1.0,1.0
1.0,1.017984974096226,1.0049915688626772,1.001843734530924,1.0,1.0183623209728077,1.0,1.0496737143132313,1.0,1.0284303936291455,1.0,1.0862061841945188,1.0,1.015261083729573,1.0,1.0
1.0,1.0349440327795547,1.0,1.0512287248406884,1.0008346021018233,1.016501335930766,1.02184963502218,1.0290187794052965,1.00015923330774,1.0216231413417405,1.0090120160213618,1.036618163093045,1.0,1.0540905095686546,1.0,1.0199391364990809
1.0,1.071709258977545,1.0,1.0018084854961518,1.0019888597455542,1.0175453915401296,1.0,1.0344731641434575,1.0,1.0087593936084456,1.0,1.0668717564130628,1.0,1.0202355708987607,0.9999999999999998,1.0216069173224522
1.0,1.0544189680379343,1.0,1.01036672799316,1.0013581470297337,1.011370478430401,1.0025963513416776,1.0572436931436546,1.0048766511672327,1.0214125336238136,1.0,1.0597497429877822,1.0,1.0318483098681013,1.0,1.0
1.004038624787776,1.035587236240896,1.0,1.0597371666377078,1.0007505896477238,1.007876553490108,1.0030771481394605,1.045148183374548,1.0121083843529088,1.0238601326185495,1.0,1.0624923386860379,1.0,1.010339797053202,1.0,1.003224506247481
1.005201501174985,1.0239309590165335,1.0031678801456172,1.0451306308880612,1.0066683087846282,1.0187160644482427,1.0029899685669972,1.035680341689706,1.0054975007444855,1.0184937770269225,1.0086935857575698,1.0109961562926437,1.0046839275654176,1.0136441159749854,1.0,1.001016876234429
1.0,1.0481589529291173,1.0399900799801598,1.0956338994681762,1.0026478931511733,1.012215196608965,1.0041123641541452,1.042747505199765,1.0007526986518596,1.0125587918015104,1.0,1.0446439816724935,1.0,1.0180464497335422,1.0,1.0
1.0083162694395178,1.0259177826011852,1.0166324080902542,1.102153634491304,1.0,1.013522746764951,1.0013346055185492,1.0450063372124756,1.0,1.0291441958758372,1.0,1.0189760622778217,1.0,1.0019712434959716,1.0,1.0063321554770317
1.0,1.0379902306160094,1.0120796493934743,1.0609221128021484,1.0,1.0119826674950978,1.0,1.046796188902106,1.013272585244118,1.0234741274582906,1.022033942385214,1.046230009787246,1.0,1.0351337394447686,1.0,1.0
1.0,1.0729215253058388,1.0,1.0302496885663217,1.0026446941039169,1.020027247898163,1.001322255173661,1.0145833819446064,1.0,1.0200631135233191,1.0,1.0622329288384318,1.0,1.0502218718906275,1.0,1.0
1.0,1.027631388813661,1.0005696486358735,1.0345834155847975,1.0013825998039743,1.0166651529163089,1.0,1.0292951026258494,1.0029354531782328,1.0228768935190253,1.0344751431923065,1.0699330953662052,1.0,1.0223264485417174,1.0,1.0
1.009910717012634,1.0713611984384341,1.0,1.0666654993236708,1.0034416667390111,1.0216953230822965,1.0,1.0198647586396312,1.0,1.0330241754222471,1.0020496552150335,1.047711088504578,1.0,1.0366782343195087,1.0,1.0045443744802183
1.0,1.0531322140559152,1.0,1.0419048062484721,1.0,1.0172584060267975,1.013680680588381,1.0213349680747736,1.0020588418033831,1.02946483564414,1.0,1.0667306669073908,1.0220325628513351,1.0208429458106263,1.0,1.0027154288355433
1.0092356868069698,1.0729839752173258,1.0074939888803767,1.053346468769058,1.0,1.0232032192147926,1.004288467348996,1.031928921504065,1.0011026151312317,1.033569423301756,1.0,1.0377528409794259,1.0,1.0004454159322187,1.0,1.0
1.0011992402615266,1.0458895624127094,1.0,1.0387831678191994,1.0,1.0070726430872607,1.0183066123400515,1.0422447210995311,1.0,1.0194369321166605,1.0,1.0397689582265646,1.0052758563196087,1.062920993164095,1.0,1.0413000977517102
1.0143115751689262,1.0293540408255208,1.0,1.033748195415862,1.0,1.0224862352341506,1.008543847033322,1.0253897757624695,1.0008754093938552,1.0312840364601668,1.0,1.0573592225400679,1.0,1.0543725931228873,1.0,1.0
1.0,1.026469419684017,1.0,1.0090484889536593,1.0,1.0196269018772826,1.0,1.0500885711574355,1.0,1.0247277908917873,1.0,1.1068325579773861,1.0,1.0280519072212642,1.0,1.0
1.0,1.1088472009067014,1.0001111687541688,1.05439880076465,1.0007048290223493,1.016632334941167,1.0093307933439621,1.0435396570835591,1.0,1.0130190552616187,1.0,1.055780438566826,1.0005062168530972,1.0293000586428875,1.0,1.0
1.0,1.0263868762986588,1.0126595201633486,1.0057931010232426,1.0001390674014943,1.0152147077032336,1.0,1.0064660581991434,1.003067805359348,1.0191541883986326,1.0,1.0665495664276825,1.0,1.0032495980896332,1.0,1.0
1.0,1.105800454789555,1.0,1.0,1.0,1.0108127064149643,1.0,1.041204226074469,1.0,1.0288032666004412,1.0,1.1038094142991695,1.0000924751397013,1.0275611037692527,1.0,1.0
1.0,1.0878072063571627,1.0,1.0343608939777609,1.0,1.0120352246298288,1.0033279309998058,1.02601351246215,1.0,1.0189075223335227,1.0,1.0556112785313256,1.0,1.024381633953579,1.0,1.0
1.0173694956972505,1.0172126412427316,1.0197178539638012,1.0203687112336322,1.0027776602466794,1.0249778662258193,1.0,1.0754222866272807,1.0018651650018784,1.0330154218223193,1.0019913042072768,1.0753621634770996,1.0014674086061441,1.0194569245476495,1.094736842105263,1.0
1.0313767274958645,1.0374390418607844,1.0030003232198317,1.011213144974843,1.0,1.020776918369565,1.002503117702505,1.0001769067470696,1.0,1.013616207340762,1.0,1.1545811791953138,1.0,1.0126804411420707,1.0,1.0001801123245952
1.0465663288842029,1.0277218018203917,1.010835565187169,1.0337975522999943,1.0005742787054688,1.0109425752771182,1.0,1.043377958741041,1.0,1.013335933569095,1.0,1.1410429145200094,1.001944170336103,1.0293330738278441,1.0,1.0105323085681752
1.0,1.0519403955421682,1.0031586128269587,1.0066958303613027,1.0,1.0283195225244213,1.0039015899182266,1.012736324764873,1.0051476988663517,1.0312345101788998,1.0051894615508075,1.1057167381332875,1.0,1.0225477244233783,1.0,1.0
1.0,1.0350179262509172,1.0,1.0175896500763617,1.0,1.0101463563439546,1.0,1.0080985235376378,1.0,1.0274181726780387,1.0,1.0300257795683625,1.000924338396946,1.0038083907789073,1.0004016064257029,1.0
1.0,1.0485684516513152,1.0183122797137616,1.0313015385789448,1.0018302944974615,1.0084988414227802,1.0052982714168004,1.0118268370138908,1.0,1.0158482670140512,1.0809834896817436,1.0913523010774662,1.0000022987739488,1.013187997717232,1.0,1.0
1.0,1.0132743362831855,1.0098947740737465,1.027566835332085,1.0,1.020247161114063,1.0,1.0149382374023208,1.0004867437526577,1.0243022316682058,1.0,1.1570254264753548,1.0000011784913543,1.0114599735368812,1.0,1.002581795991175
1.0,1.09829984826907,1.0022901534627344,1.0467877739970222,1.0,1.0198456763035237,1.011166457790037,1.037601677148847,1.0,1.0123180064161172,1.005594946367894,1.116495541053063,1.0,1.0084240855704734,1.0,1.0171547460155457
1.0,1.0328068500333931,1.015692701434569,1.0651368839401552,1.0030237314681734,1.0078749155181885,1.012943520538212,1.058862875248763,1.001468490890995,1.0193854165326748,1.0,1.0431941010018608,1.000119740806283,1.0159824598131175,1.0,1.0
1.0049284702622485,1.0366964183883378,1.0,1.0002485106859595,1.0004798237397479,1.0065578466506384,1.0,1.02607027537824,1.0128491501265768,1.0234579504503292,1.0,1.0244043370757219,1.0,1.0208687635441713,1.0,1.0
1.0,1.0253076582804452,1.0,1.0583700672493943,1.0016349055939078,1.0197657378216427,1.0,1.0082648871411766,1.0,1.0370411865159763,1.0,1.0553242932189861,1.0,1.0506702201491411,1.0,1.0
1.0,1.0481207465249014,1.0004236344967723,1.0076133098646234,1.0,1.009747565213548,1.0,1.0197496541515996,1.001603752071487,1.0081425465827314,1.0181159526654315,1.0437172842753362,1.0,1.054694757424111,1.0,1.0050657524433302
1.0,1.035658038798634,1.0,1.027772068378093,1.0,1.0099340159137842,1.0067478823856535,1.0450556368960466,1.0,1.0335972508016755,1.0,1.0296441985810565,1.0,1.0478373412944109,1.0,1.0
1.0,1.033292506600916,1.0,1.02766803946384,1.0,1.0150998417722852,1.0070483037994125,1.0307150315005928,1.0,1.025328155189902,1.0,1.0285026529369385,1.0000129127301554,1.0261245515176065,1.0,1.0055199823360568
1.0,1.0490676680230053,1.0198247963861136,1.185823211805009,1.0014495375180585,1.0151476741387166,1.0,1.0552964290534967,1.0001802944892035,1.0157212250589247,1.0,1.0994840285495748,1.0,1.047331708775756,1.0,1.0
1.0,1.027027027027027,1.008700522417606,1.016786661934459,1.0020773084011414,1.0119624037546138,1.0031940633814227,1.0278029074245163,1.0,1.0206464476079145,1.0176630806920373,1.1119903514095741,1.0,1.0148447277210448,1.0,1.0
1.0,1.0761214478546477,1.0051965745426237,1.02905441098785,1.0006927347997807,1.0096359618940334,1.0026600908702574,1.023992424745625,1.0,1.0277111941902635,1.0012318659072899,1.0826066155071135,1.000073491219045,1.0218649449496535,1.0,1.0
1.0,1.103771561337937,1.0,1.010844093787229,1.0000884828954015,1.0216764906374993,1.0056041975063201,1.0461477104043346,1.0031776780419082,1.0125119182776368,1.0093334860284013,1.059274372244297,1.0,1.0295296070121702,1.0,1.0
1.0050735130578416,1.0508227720236378,1.0,1.0159261104679278,1.0036290337996183,1.0218717511794417,1.024820618135326,1.0440334583460762,1.0,1.0288494801668762,1.0,1.1023399302324768,1.0,1.0245732858103647,1.0,1.0159092188995889
1.0,1.0483574866521135,1.0,1.0452361498428036,1.0013631258773983,1.0039008943159875,1.0075383223694332,1.0092033289458437,1.002385374392818,1.004766199434849,1.010543959621397,1.0569903997873435,1.0,1.014904397779164,1.0001859081613682,1.0068518749221378
1.0,1.1198118567257254,1.0076153751342598,1.0460667230464025,1.0015757160624439,1.01159520587313,1.0037551601178472,1.0418665611172633,1.0,1.0103242137826602,1.0,1.0467384052307516,1.0014804266059174,1.0103598409416488,1.0,1.0
1.0,1.0633870021804035,1.0,1.0107509662452552,1.0,1.0108665801504522,1.0,1.0487042001787308,1.0018901711724502,1.0164609669263711,1.0,1.0367249021972391,1.0,1.024077821500523,1.0,1.0
1.0058083191842593,1.0372347519377458,1.0175451921616285,1.0377209189080807,1.0,1.011292237642575,1.008814700089868,1.0439309368389753,1.0052365201292388,1.0197625754811168,1.0147116678242374,1.0783554374303934,1.0051470483855423,1.0210209000796677,1.0,1.0143621766280106
1.0009258842194295,1.0141599128941339,1.0,1.0244927028886663,1.002822870400573,1.0144410984110046,1.0117148050898808,1.0535497198138295,1.0040659523650053,1.0169419201647638,1.0175208765176191,1.0229615251948296,1.0017046474071416,1.0264800817386834,1.0,1.0030115298571673
1.0001755707365718,1.058549306812961,1.015062607295617,1.0490243920750153,1.0,1.0103614988113812,1.0020859167982874,1.0265336921567052,1.0051986919630187,1.026364057144152,1.0310386157300893,1.1153545455250713,1.0,1.0059716864367736,1.0,1.0
1.0,1.0345288405082036,1.0,1.053255816662977,1.0,1.0197546847134895,1.0127999625046868,1.0152736161370766,1.0019614279494453,1.0173953423024433,1.002662576169099,1.1187763556636563,1.0001441384732046,1.0328194775029118,1.0,1.0014257264415678
1.0186307191670412,1.0562082381798188,1.001662172317758,1.0533812415194173,1.001766704867827,1.0201130402932865,1.0074968954574026,1.0588168327547647,1.0025647203448649,1.035462639537005,1.0021315170521368,1.0359119914433754,1.0,1.0081598201954578,1.0,1.0037110600041814
1.0060247784297534,1.0510387681077453,1.0,1.0,1.0012688187553618,1.0122854699230257,1.0,1.0537522134193482,1.0,1.0212431417097807,1.111081842994614,1.099136981197088,1.0037560566054087,1.0097877996191098,1.0,1.0
1.0,1.0186409212031975,1.0,1.0111786269888945,1.0,1.0079464964078786,1.0,1.0473534377697662,1.0064654576183374,1.0242459745565011,1.0,1.040941064889217,1.0,1.0005316766503722,1.0,1.0
1.0,1.0134384169199784,1.0081733963470434,1.0257567091445696,1.000078082120473,1.0145203369379028,1.0,1.026603226944687,1.0040122367989286,1.0328976820847395,1.0,1.0961139156415778,1.0000926924412579,1.039169475836433,1.0,1.0
1.0,1.0298117405232783,1.0011494353727766,1.0087920654857292,1.0,1.0172222224640066,1.006963185916811,1.0345435051393053,1.0,1.012610775107057,1.0,1.0683588490598914,1.0024599141535901,1.0119474143370748,1.0,1.0
1.0,1.106163685854082,1.001738103273709,1.0319992113564667,1.0003319238340733,1.0037544104735079,1.0,1.017941079526549,1.0,1.0217575909900074,1.0015131650824867,1.0958693360996712,1.0,1.0048770393416926,1.0,1.0
1.0,1.0294926991782394,1.0060302488209465,1.0377735020177425,1.0,1.007284006521742,1.0,1.0276541464183346,1.0065876696303981,1.03127280081519,1.0169969861852306,1.0600629906856684,1.0,1.0107073139072913,1.0,1.0065268987341771
1.0,1.014672816130834,1.0,1.0312576638439677,1.0027937014571355,1.0037803867486859,1.0,1.0473952792368157,1.0006794873717728,1.0230846123466206,1.0,1.0446693075972295,1.0,1.0490490538137012,0.9999999999999999,1.039160230610247
1.0140697978519688,1.0404284789473857,1.0,1.0321441897710457,1.0000632880304388,1.0184473122769915,1.0094436224429884,1.0391035621981775,1.0,1.0251905528858156,1.0,1.084992085912925,1.0000761373675637,1.0144261390070977,1.0,1.0019159090117393
1.0045253951041595,1.112101518977877,1.006777316735823,1.0261980383931604,1.0009216046710352,1.0123303505384893,1.0,1.0489021276338113,1.0028475638475574,1.0317728436580427,1.0,1.0308310649402688,1.0,1.02030185495045,1.0,1.0
1.0081294534025507,1.0369533356545397,1.0,1.0417679917786755,1.0017295810734415,1.0145852508884385,1.000543323162031,1.0393406910996719,1.0,1.0302306879217644,1.0,1.1201142721875295,1.0008185873330742,1.0397722726812069,1.0,1.0
1.0,1.0222110970732754,1.007526834802339,1.0573961696799135,1.0017577986157336,1.0096178871158703,1.0,1.0365785546605695,1.0002634060546058,1.048657434910419,1.0,1.0301001647767396,1.0016739718134724,1.0251736431706586,1.0,1.122090691698724
1.0095955096613378,1.0418303579839068,1.0,1.0232291829097144,1.0,1.0165505914984359,1.0,1.030320915559335,1.0,1.0270569474567952,1.0,1.1325323447430986,1.008607184016632,1.0401453916234271,1.0,1.0
1.0,1.0728055083299224,1.0243724535280379,1.0605936466867905,1.000355020875516,1.0044183789735337,1.0014029273681304,1.0438436154421777,1.0,1.0208481789257478,1.0083689921747558,1.0499324013547604,1.016503434428329,1.0120452712291843,1.0,1.0
1.0,1.0844881382747893,1.0074856733524356,1.0135197308875883,1.0,1.013158755862833,1.0,1.0038547552604524,1.0227163703126698,1.029807387639304,1.0,1.0540888281585061,1.0,1.020167050622775,1.0,1.0006332028551694
1.0,1.040898973217491,1.0,1.0738464215930574,1.0,1.0134659065243796,1.003627842058529,1.0766692126776223,1.0,1.0195786321232418,1.0,1.0398238132936506,1.0,1.035321571587332,1.0,1.00356463878327
1.0141897820675825,1.0964776879250442,1.0,1.0468078513539933,1.0006391946538307,1.0158084804711642,1.0209396706469993,1.032303666773833,1.0014252482884967,1.0219629045689451,1.015479125547216,1.044085644211639,1.0001988155495547,1.0296237291959331,1.0,1.0
1.0033326613298887,1.0340700288890143,1.0264607409007451,1.0804991267579742,1.0,1.0119636489606432,1.0265052139928317,1.05724191989037,1.0,1.0350735758446412,1.0,1.0440203882014052,1.0,1.036832461513412,1.0,1.0127997532577684
1.0083949970231325,1.0471758513100755,1.0,1.028825561993352,1.0,1.0116278585047942,1.0,1.0366168794612138,1.000985883962134,1.0134537945058395,1.0019298610165686,1.0291571735216443,1.0,1.0316191524757492,1.0,1.0
1.00299506528834,1.0173883025763943,1.0020331785958474,1.0277845326259165,1.0,1.0070425740863285,1.0,1.0259444337909331,1.0,1.013514653989511,1.0,1.0641548166534538,1.0,1.0347338646899367,1.0,1.002196374435439
1.0193136484220098,1.0550784419207364,1.0,1.042816491073546,1.0016920689401274,1.0068580872602884,1.0063491885434164,1.0440087562189053,1.0021799071240063,1.0220486569496454,1.0030842052557953,1.0381421039417522,1.0,1.0084585076683483,1.0,1.0
1.0,1.0188869650694397,1.0627667840600623,1.0366536929946266,1.0,1.0058950922779157,1.0090862773980829,1.0227010312343594,1.0032885302691843,1.0298620701006058,1.012210136513017,1.0236536203311681,1.0012871547566857,1.030680669835724,1.0,1.0520920308006307
1.0220562326740448,1.072351144120869,1.0,1.0172121714155737,1.0,1.0086185611195744,1.0,1.0808320817388097,1.0073558739760404,1.0104796608669773,1.0,1.0891256566743972,1.0,1.0225402806037949,1.0,1.0288919178602551
1.0,1.0861012200696747,1.0201057323902152,1.0277283545532272,1.0,1.0149491544978078,1.0036881635334698,1.0207604584364247,1.0,1.0149454175992911,1.0,1.083279944766158,1.0,1.0251466399060822,1.0,1.0
1.0,1.0842818711223938,1.0,1.0252011362283344,1.0002139330177204,1.0088735722319098,1.0,1.0468834847213306,1.0036314301391678,1.022764927985733,1.0707122511327245,1.041313702288998,1.0,1.0079590381748655,1.0,1.0
1.0,1.0509171735780467,1.0,1.024640098471199,1.0,1.0149523761445927,1.0,1.0256287878105665,1.0,1.0312364287134619,1.0181353329344174,1.0587952755328733,1.00187697593531,1.077492643633905,1.0,1.0
1.00745383938248,1.0473378745611475,1.000483278561763,1.025315523614568,1.0,1.0075591797292138,1.0114280684287846,1.0491352745432825,1.0038259011988921,1.0163759735724003,1.0111190494773685,1.1103532946185428,1.0,1.00220009258246,1.0,1.0048043710356087
1.0,1.0400523514750812,1.003299743872572,1.0403374336223699,1.0010457216459123,1.0111668423601212,1.0564638493807326,1.0376982403454782,1.0020096855410545,1.0151745968621313,1.021668322844209,1.0768114801111122,1.0003282492026022,1.0124897608530752,1.0,1.0
1.0,1.0296722840369432,1.0025546330491766,1.0485817312327659,1.0,1.0150417172627209,1.0,1.0316155012103254,1.0,1.02138375917284,1.0,1.0486722745088513,1.0,1.0089857754472658,1.0,1.0655442388969725
1.0016862131996958,1.0818318934657059,1.0,1.0091285634456488,1.000215067892916,1.0136726291137597,1.0,1.0203084253175745,1.004319114993331,1.0204045213114008,1.0,1.0741810117452013,1.0038533294783327,1.0125327512326823,1.0,1.0199065258784836
1.0103258327046516,1.0613291715574549,1.0,1.0077631940764986,1.0014358570809885,1.0126391475722267,1.0,1.0411550507732488,1.0043397541031494,1.0266349927131881,1.0,1.045516130995406,1.0,1.0045794246876767,1.0,1.0
1.000745346023934,1.0904116742808119,1.0,1.0412208134436358,1.0,1.0091168037699052,1.0,1.0268811893595726,1.000954745083063,1.0211652982389894,1.0180114411084202,1.0573530236213642,1.0011071529116227,1.018506301022968,1.0,1.0018655721976442
1.0010430091924787,1.0419373131018268,1.0,1.0444776569370455,1.000695947999444,1.0156011111531367,1.0106130361037073,1.0203221644120708,1.0003417437247533,1.0214803238221193,1.0,1.0126729294212153,1.0,1.018136654960445,1.0,1.0052528798141096
1.0047386706176875,1.0439797846519734,1.018530625587382,1.0287626177419407,1.0,1.011684462675882,1.0036036773448673,1.006495436402381,1.0,1.0086058781812064,1.0,1.0535339128881425,1.0015937525961618,1.0276785232518217,1.0,1.0
1.0,1.0205552461869551,1.0013239038189534,1.0187528386228,1.0,1.019559000608397,1.0062529293065365,1.0237700544805564,1.0014525158870993,1.0313208511934548,1.0,1.0435475974896729,1.0,1.0217203465781521,1.0,1.0171667844674335
1.0,1.0749424119855622,1.0,1.0171999482430356,1.001503382118787,1.0127888123912618,1.0036215088654539,1.0109930322246437,1.0,1.02952687027683,1.019396457056081,1.0507211929924305,1.0005486655476064,1.019952401064722,1.0,1.0007150883644906
1.0,1.0554661444898963,1.0,1.0718064912195677,1.0,1.0234860962259205,1.0079994416965448,1.0460112603409266,1.0,1.0203673848153882,1.0384327553621935,1.0495906689517442,1.0,1.0110329995932954,1.0,1.0
1.0229697898323689,1.0376773448712313,1.0,1.0517209067175728,1.0,1.0157872838849074,1.0038819201019729,1.0091435276273333,1.0,1.0441796905239076,1.0,1.101498725055606,1.0004453838154679,1.0125662643630444,1.0,1.0
1.0090672538463368,1.0353761121596121,1.0,1.009365487427417,1.000562058352492,1.0208621748542654,1.0064154420300657,1.0595727416529022,1.0,1.009716329773189,1.0,1.1001126972201356,1.0,1.0094860055995842,1.0,1.021732361915437
1.0328833424654085,1.0402976902471484,1.0,1.0646170397649688,1.0,1.0206013668562308,1.0412262014458453,1.0248669353940716,1.0,1.0132081758929772,1.0,1.050032123447318,1.0,1.0185172820844262,1.0,1.0
1.0037350881004852,1.059932231010155,1.0106238371140182,1.0311741675388613,1.0,1.0263625739040554,1.0,1.0717567799802454,1.0010187290358628,1.0263633820241735,1.0,1.0846227607313548,1.0,1.021623966850458,1.0,1.0
1.0,1.0947009976074211,1.0,1.0146576461639383,1.0,1.0105279805541716,1.0021404268481287,1.0297943473843214,1.0057912142048218,1.0316644308689427,1.0,1.0848109845210059,1.007547818829792,1.0249252058575626,1.0,1.0
1.0136062989859151,1.0575734887847827,1.0,1.056653573887083,1.0,1.0106391558658525,1.0018263592088261,1.02380226170387,1.0082015917674292,1.0246484457943428,1.0136430876574651,1.028118994269925,1.000002181657929,1.0207084513465403,1.0,1.0011257803704843
1.0000080911222184,1.0547877691973027,1.0,1.0437221486094832,1.0,1.0125837059895586,1.0116915302006901,1.0456583563058806,1.0010005271453637,1.0406345252059133,1.0,1.0802720462237831,1.0,1.02881037435772,1.0,1.0
1.0272420608309016,1.0684220348628224,1.000556668893342,1.0048226121763488,1.0,1.0182667656877282,1.0,1.0487119305235784,1.0018734939635285,1.0276032675904159,1.033684462202686,1.0638751190293736,1.0020655882453484,1.016278999969987,1.0,1.0168704156479216
1.0009640432773668,1.0238467819413781,1.0050624062778346,1.0190553423637008,1.0052873407724472,1.0093039052730706,1.0,1.037634304231283,1.0048534244278933,1.0122421992056094,1.0075492774368702,1.0034422450980036,1.0007249541074374,1.0348624162668791,1.0,1.0017950635751682
1.0,1.0743412674123585,1.0274927944002192,1.025711343744637,1.0,1.0222536701528127,1.0007191190358606,1.0310497806080843,1.0012895571973865,1.0167232581289674,1.022359123646976,1.0568061236474313,1.004385464122093,1.0370161286447999,1.0,1.0058723473189697
1.0,1.0905492502165572,1.0558163086451011,1.0330811552021402,1.0015362795511975,1.0117684129826066,1.0069631704606061,1.0263319564890925,1.0,1.016120086594028,1.0065036715105202,1.0147011850626289,1.0029044559368963,1.0037967079962653,1.0,1.0
